"column_label","time","S","Lg","Lq","Ig_pres","Iq_pres","Iag_r","Iaq_r","Ismg","Ism_iso","Iss","Iss_hosp","Iss_isohome","H_g_OK","H_g_denied","H_ICU_OK","H_ICU_denied","H_vent_OK","H_vent_denied","D","R","N_tot","L_tot1","I_tot1"
"1",14,999905.43782823,91.5614138898103,42.5643524759985,52.8448138826623,39.3420861358338,23.7218245707038,24.8236606018019,0.607823292206173,0.0852477365351873,4.94165278216401,0.00673578971007032,1.5662281012948,0.0385728998566743,9.96619402333949e-19,0.0054098821919851,1.59974737513046e-19,0.000758740603893008,2.91560803306322e-20,0.0987424565580782,12.3528485322565,1000200,134.125766365809,147.940072892912
"1",15,999888.50246642,98.2207873109678,41.7070423439396,56.1266344374223,39.5577854844914,25.9329965536372,27.2909578006182,0.657690221691618,0.0922416160411277,5.34707497310258,0.00729492494606228,1.79641612100006,0.0421030561403474,1.9036974252976e-18,0.00590498962971805,3.31729765791961e-20,0.000828179845445062,1.23776671482433e-20,0.12130250481057,14.5904730622676,1000200,139.927829654907,156.809092132951
"1",16,999870.03659538,105.605379375129,41.1415100008122,59.701117268898,39.7014281453348,28.2077189327289,29.769324356249,0.707397497504265,0.0992131039829242,5.75119916670134,0.00785247892652266,2.03633466944356,0.0456068013373954,1.98734383436709e-18,0.00639639288996538,2.84248406904038e-19,0.000897099572936992,3.45629404808653e-20,0.146715646076184,17.0353136849622,1000200,146.746889375941,165.981585619769
"1",17,999849.996161916,113.695775262521,40.850428264318,63.60107333685,39.800612361749,30.5616961236057,32.2551555277094,0.757217722755656,0.106200433180098,6.15624164841996,0.00841051038687995,2.2852133805478,0.0490995096152359,7.12776753653781e-19,0.0068862482128552,4.06414468630818e-19,0.000965802200890752,9.06551051717327e-20,0.175072069682771,19.6937898830254,1000200,154.546203526839,175.531821045204
"1",18,999828.326807625,122.482485054811,40.8188632297078,67.8558234477096,39.8796850903384,33.0118255985468,34.7464424430119,0.807462473600878,0.113247302454855,6.56473555773071,0.00897356542184331,2.54250053095681,0.0525983195500361,1.41954904572936e-19,0.0073769592983517,1.46490153046752e-19,0.00103462485028194,2.34340582240299e-20,0.206458279149368,22.5736798991762,1000200,163.301348284519,185.530696009772
"1",19,999804.963525591,131.965854689515,41.0343180997821,72.4919978186518,39.95998385922,35.5757586398926,37.2426050687309,0.858470977606779,0.120401288763551,6.97943884233154,0.0095433777868256,2.80786977682543,0.0561263266838206,2.44969683917466e-18,0.00787176531597484,4.0070362684082e-20,0.00110402181740582,2.93987687230739e-20,0.240958976090684,25.6841708808537,1000200,173.000172789297,196.04606964981
"1",20,999779.830199571,142.155708424022,41.486644890607,77.5344736149394,40.060227582886,38.2716499475485,39.7443223768616,0.910602467042328,0.127712774739118,7.40327208977502,0.0101258301946236,3.08121717988437,0.0597048056261972,1.87578419470495e-19,0.00837365004791592,2.7784930261901e-19,0.00117441158026643,-1.97877178293665e-21,0.278659730936162,29.0359306534069,1000200,183.642353314629,207.143603863871
"1",21,999752.838814161,153.070805413889,42.1678006305956,83.0074556551872,40.1970914438527,41.1181560743415,42.2533695623082,0.964233561496323,0.135234581600967,7.83929724793759,0.0107244025255024,3.36264917068505,0.0633593516755348,2.8060009501202e-20,0.00888620325665996,4.1500041584828e-19,0.00124629760612221,-1.48376400283844e-21,0.319649968451962,32.641226274606,1000200,195.238606044485,218.888211699935
"1",22,999723.889652691,164.738471542025,43.071882683523,88.9349601499997,40.3853042807383,44.1341838727101,44.7725119540782,1.01975126381377,0.143020986829069,8.29066068141274,0.0113442020976974,3.65247963679236,0.0671151691754887,4.25528509103314e-18,0.00941295987295907,1.43970768855023e-19,0.00132017567203417,8.17292402456232e-20,0.364024586604724,36.5139031647453,1000200,207.810354225548,231.344217028472
"1",23,999692.870793389,177.194049820114,44.1949267411231,95.3416186651747,40.6380827150698,47.3389629814508,47.3053876591038,1.0775523037638,0.151127632112825,8.76058783547806,0.0119876349895792,3.95121627479898,0.0710012066262657,-7.09064642725499e-16,0.00995797994872294,9.96927450920092e-17,0.00139661520375476,1.11421375023686e-19,0.411886464270445,40.6694640832441,1000200,221.388976561237,244.576523701942
"1",24,999659.65820551,190.480297693203,45.5347700093079,102.253184588558,40.9674034655227,50.7520469716683,49.8564046152926,1.13804139606985,0.159611279038302,9.25236907373861,0.0126614196687831,4.25954666775158,0.0750429015290563,-2.52775848649851e-15,0.0105248311152469,3.55010341163018e-16,0.00147611656462414,7.06582494603198e-20,0.463348291577952,45.125065171043,1000200,236.01506770251,258.651269477309
"1",25,999624.115591001,204.64698808789,47.0909499986626,109.69696966318,41.3842274743951,54.3933648174729,52.4306704423384,1.20163081679764,0.168529749676294,9.76935623412718,0.0133691512389638,4.57832814303528,0.0792695053779549,-1.69150020402125e-15,0.0111176159195974,2.37495418629976e-16,0.00155925514037682,8.36829652023731e-20,0.518534081858079,49.8995439639168,1000200,251.737938086553,273.636446492262
"1",26,999586.093022268,219.751198527576,48.8647647183931,117.702401898349,41.8986236138512,58.2833379528363,55.0339953026975,1.26874133871958,0.177942057767969,10.3149702334925,0.0141156656074973,4.90859346284658,0.0837097342065191,-7.01677140353226e-16,0.0117403618100357,8.83635930546936e-17,0.00164659578407569,7.33613687475185e-20,0.577582015888041,55.0136142541057,1000200,268.615963245969,289.602721526168
